N82E16814130607,14-130-607,35
N82E16814127942,14-127-942,38
N82E16814127959,14-127-959,40
N82E16814137024,14-137-024,38
N82E16814487252,14-487-252,37
9SIA6ZP5739830,14-125-895,39
N82E16814126117,14-126-117,47
9SIA2F84AK0703,14-500-403,38
9SIA85V4M09462,14-125-777,38
N82E16814127765,14-127-765,41
9SIA1N83GA1428,14-500-368,40
N82E16814131694,14-131-694,43
9SIA73M4UH3208,14-127-902,39
N82E16814202229,14-202-229,39
N82E16814130605,14-130-605,40
N82E16814500399,14-500-399,43
9SIA85V4R42405,14-127-904,41
9SIA85V4R41193,14-487-157,42
N82E16814130815,14-130-815,43
9SIA85V4R42232,14-127-843,43
N82E16814487052,14-487-052,45
9SIA85V4R42980,14-487-158,46
N82E16814126111,14-126-111,42
9SIA4P048Y8889,14-150-565,45
N82E16814125881,14-125-881,48
N82E16814126116,14-126-116,54
N82E16814150770,14-150-770,58
9SIA6ZP3R87897,14-127-784,48
9SIA1N83U88397,14-130-592,50
N82E16814500401,14-500-401,52
N82E16814500402,14-500-402,52
N82E16814126106,14-126-106,52
N82E16814130602,14-130-602,46
N82E16814125402,14-125-402,52
N82E16814150659,14-150-659,52
N82E16814150782,14-150-782,56
9SIA85V3ZC8724,14-121-978,55
N82E16814500400,14-500-400,58
N82E16814150727,14-150-727,59
N82E16814487247,14-487-247,60
N82E16814125875,14-125-875,67
N82E16814127515,14-127-515,69
N82E16814202223,14-202-223,75
9SIA1N82855872,14-121-422,70
N82E16814121439,14-121-439,70
N82E16814130586,14-130-586,72
N82E16814487243,14-487-243,74
N82E16814130606,14-130-606,79
N82E16814125873,14-125-873,79
N82E16814137032,14-137-032,82
9SIA0AJ5AA0928,9SIA0AJ5AA0928,0
N82E16814127943,14-127-943,85
9SIA85V4UV6986,14-131-672,82
N82E16814487265,14-487-265,97
N82E16814137023,14-137-023,101
N82E16814127783,14-127-783,86
9SIA85V4RA6558,14-125-792,88
9SIA1N829T6482,14-150-655,90
N82E16814130452,14-130-452,91
N82E16814125901,14-125-901,98
9SIA0AJ3RW7865,14-500-349,98
N82E16814127763,14-127-763,101
N82E16814487025,14-487-025,101
N82E16814127584,14-127-584,102
N82E16814150774,14-150-774,110
N82E16814125869,14-125-869,113
N82E16814202186,14-202-186,120
N82E16814130585,14-130-585,115
N82E16814150773,14-150-773,120
N82E16814127963,14-127-963,129
N82E16814102933,14-102-933,121
N82E16814487261,14-487-261,124
9SIA85V4RT1842,14-127-878,125
N82E16814126109,14-126-109,136
9SIA85V4FU2060,14-500-362,245
9SIA4UB3T94308,14-487-028,252
