N82E16828415936,28-415-936,8/10/2016 5:37:14 PM,Nick C.,Defective when I turned it on,1, Nice and shiny, It immediately started making a knocking noise and gave a 50.7 fused error., No!,1,2
9SIABEY4B11318,28-414-474,10/28/2016 5:46:55 AM,FRAN N.,Great Product,5, Great printer. It's more heavy duty than our previous HP printer which is what we needed., There are no cons I can think of., I would recommend this printer and would purchase it again.,None,None
9SIA1N82KT4649,28-116-427,9/21/2015 6:20:36 AM,Anonymous,so far so good,5," good print quality, handles cardstock paper, pretty easy to setup", ink prices are insane, I got this because my office needed a printer that can do color cardstock printing. It works fine so far but a set of ink almost costs as much as the printer itself.,None,None
9SIA2F83RV4050,28-113-944,12/7/2014 8:21:22 AM,Sebastien G.,Good buy,5," Easy to set up. Does the things it's supposed to do well. I wanted a home printer that is fast, has low operation cost and I didn't need all the gadgets and features that ink-jet printers have nowaday."," None really, to this point.",,None,None
9SIA9JA5990838,28-415-871,8/3/2014 2:07:59 PM,Bruce K.,Good Experience with Newegg Business,5," I picked the right product.  I have not had a laser printer before, basically ink jet printers.  I love the laser printer I ordered.It came in the time frame that was quoted and is work great.I am very pleased with the entire transaction that took place with Newegg.", Very pleased with the service and the product, I would recommend after my experience with Newegg,None,None
N82E16828006536,28-006-536,9/20/2015 5:04:33 PM,Anonymous,"using for 9 months. very reliable workhorse, good, crisp print and photo quality.",5," good text and photo quality. moderate usage,  only replaced the black cartridge so far. readily available drivers from win 8 to win 10, easy setup."," no wifi connection, bought separate wireless printer adapter",,None,None
9SIA1N84GW3492,1EE-0003-000T9,11/3/2016 5:59:27 PM,Bryan B.,Pretty Good MF Laser Printer,4," -It is great to be able to duplex scan, without manually flipping the page over, and have it sent right to my email.-Print quality is pretty good too.  Had some brochures professionally printed a while back and the quality of this printer is pretty close."," -Fairly large, compared to my monochrome Brother that it replaced.-Does not support DNS, which added about 30 minutes to the scan-to-email setup since I had to go searching the web for help.  You have to lookup the IP address of your mail server and enter that, not the DNS name.-When it goes to sleep, you have to press the power button to have it wake up the screen.  Touching the home button or the touch screen will not wake it.  This only applies if you are scanning or making copies, printing will wake it up fine."," -I don't Fax, so I haven't tested that function.",1,1
9SIA6B34TF3477,28-415-656,3/20/2015 3:16:30 PM,Brian H.,Not reliable,1," Small footprint, HP PCL support"," Unreliable. Have to change fax settings on device, not via UI setup. Non-descriptive error messages."," Have had this printer for 4 months and had 8 service calls on it already.  Boards have been replaced and yet it cannot reliably work for a week without developing a new issue.  HP has not been supportive when called or emailed, so we're eating the cost and getting something else.",None,None
N82E16828414471,28-414-471,2/10/2017 6:09:53 AM,David L.,I've ordered several for the office and 1 personally,5," It's a whole lot of functionality for a reasonable price.  Works fine with Linux, Win7, and Win10.", I wish it was available in black/gray.,,None,None
N82E16828133824,28-133-824,7/22/2015 6:02:10 AM,Anonymous,Good But Not Great,2," Printer is fast, duplex works"," Large foot print; Loud when winding up to print and when printing; Crinkles EVERY single envelope printed; flimsy paper tray and envelope feeder.  Cheap, thin plastic.  Really expected better craftsmanship from Brother. :-("," Since Brother is such a household name, really expected a better product.  It works good for my needs, but wouldn't necessarily recommend.",0,1
N82E16828116135,28-116-135,11/24/2013 11:18:56 AM,Hubert J.,"Excellent printing, its heavy.",4," Purchased for duplexing, fast and silent printing.  Function menu on front of printer has the capability of a more expensive device.  Prints a multiple-page document, you can print more than one page on a single sheet of paper.  Really enjoying the duplexing capability.  It is a silent printer.  Also enjoy the scanning to email, really saves paper."," The toner cost is expensive.  Having owned a Xerox before, I do not recommend buying after market toner or parts.  That will quickly degrade the printer.",,None,None
N82E16828115949,28-115-949,1/25/2013 4:39:14 PM,John A.,Fast - Quiet - Crisp Colors and text,5," Very Easy Setup, 2 paper trays, fast printing, easy to acquire toner, no other maintenance items needed"," No pure Windows 7 support, must use HP PCL 6"," Setup out of the box was quick and painless. This machine replaced a Xerox Phaser 7700. When comparing this to the new Phaser 7100, long term cost can't be beat. With the Phaser, you need to replace toner, drums, waste cartridges, etc. The only consumables on the HP 5225 are the 4 toner cartridges.I print from an Adobe CS4 environment and the colors so far are crisp and clean, text is sharp. I'm not a photo printer so I can not give an honest assessment on how pictures would print. There are not many 11X17 capable printers on the market,  and after a lot of research it boiled down to this one. HP's for the most part are pretty bulletproof, hoping this one lasts for a good many years",2,2
9SIA6AU56K5537,28-113-933,7/13/2015 9:41:21 AM,Peter C.,Solid Product,4," Very efficient, many options, decent sized paper tray, overall good for startup business.", The LCD light for the screen on the printer frequently comes on at random.  Wish it could do color.,,None,None
9SIA1UH3719767,28-112-470,7/3/2013 8:06:36 AM,Richard A.,Beware if recieving fax's are important,2, This printer is very fast at copying and printing. It prints and scans wonderfully. It has an excessive amount of features that I have only scratched the surface of., This printer has a BIG issue with the power save feature.  We have 2 of these printers and both will randomly refuse to wake up from power save.  When this happens the printer will not receive faxes.  To regain functionality the power must be cycled.  There is no way to turn the power save feature off to my knowledge.," As of today 7/3/2013 samsung has removed this device from their website for unknown reasons.I really do love this printer when its functioning properly, but i cant give it any more than 2 eggs at this point in time",None,None
N82E16828414468,28-414-468,10/20/2016 1:36:03 PM,Shawn P.,"Not Duplex, unless Manual counts (it doesn't)",3, Color LaserJet printer that does what it is supposed to," Says Duplex, not duplex.  Manual duplex only.", Color printer that prints things like it should.  Not duplex when the description says it is.,2,2
N82E16828414500,28-414-500,8/15/2016 8:07:07 AM,Donald M.,Great little printer.,5," Small for a full color, duplex, top feed, laser printer.Easy to setup via Ethernet or WiFi.Prints from my Android devices.", I could not get it to install via USB but then it worked without flaw via network so it was a moot point for me.," The 3rd party seller shipped it right away and much to my surprise, it was at my door the day after I ordered it.  They must have been close to me but hey, I like it.  My wife is ""the boss"" at her work and when she prints from home, she wanted a professional reliable laser printer.  Since I work in the tech industry, I did my research and found this unit with great reviews.  I then searched reputable vendors and who better than Newegg.  The market place got me the deal I wanted and all is great.  This printer is a very light duty cycle unit but still out paces our needs.  I played around with all of its printing options and found it to work on the first try from my computer via Ethernet, from my laptop via WiFi and from my android phone.",3,3
N82E16828113984,28-113-984,12/22/2016 3:51:51 PM,David T.,"Buggy printer with some good features, bad twain driver and half full toner",2," I always buy these Brother printers because they always do what I need them to do, and they do it at a reasonable price. Also, the aftermarket toner works reasonably well, and you can often get a model with an 8,000 page toner cartridge. I always wish Brother could just get it right, and they never do, but they get it mostly right.The good: it's quieter than previous models, and text is sharp. Page curl is a bit better controlled. So far, it handles thinner paper and recycled paper OK, which was not the case with older models.More good: I got this basically for the duplex scanner. It scans both sides of the page at the same time, and, unlike Canon, it can do it all the way up to 600 dpi and even farther, interpolated. Using wireless, the scanner repeatedly crashed Adobe Acrobat until I set the scanner mode from Native (correct) to Memory (not correct, but solved the problem). Scans were slow. Wiring it up to the network, and uninstalling everything, then reinstalling, Adobe works fine, the way it should, and the scanner absolutely screamed through a pile of pages. Good stuff. The feeder does sometimes get the angle a bit off, but so do a lot of scanners.So, all in all, I'm sad my 8890DW died, the wireless was way better, but the new one has some good points. If I didn't have the Home Networking wired fix, I would have had to return it as the wireless is too slow. At a shorter distance, it may work OK, but be prepared to change the Adobe setting mentioned above.Copier is OK, not great, fast enough but looks ""digitized""--my ten year old Canon cheap photocopier makes better, darker copies. Duplex options are nice on the copier, and you can feed a big stack through the ADF.A carefully concealed secret lurks in the setup software. If you install the Brother “Status Monitor” along with the driver package, it will run a check of the printer at the end, then it will fix any problems that shouldn’t have happened in the first place. If you don’t tick this box, bad things can happen. And, in my case, I had to reinstall everything. So I recommend installing the monitor, then after a few days you can configure it so that it does not load, or remove it from the startup list. As always, it is a good idea *not* to set it to install automatic updates, this is just a way to get you to buy overpriced supplies, the basics of printing were worked out decades ago."," First off, the Wi-Fi on this model will give you lots of problems if you are not so near the router. Crashes, Adobe Acrobat going crazy, unbelievably slow printing times, install problems. Recommend using a home network plug that uses your house wiring. I switched over to that, and perfect. Well, I had to reinstall all the software. Grr.Okay, that's the ugly.The bad part is that the printer is really pretty much the same speed as the model I bought years ago—the 8890DW. It's reasonably fast, but not like really fast. Other somewhat annoying things are that you really need to set up a static IP. Even then, if it works the first time, consider yourself lucky.For what I paid for my old 8890DW, I would have liked it to last a bit longer. Let's hope this one gives at least 100,000 pages. None of these Brother printers prints a million pages like my HP 4200--it still runs perfect, if a bit squeaky.Update: I'm dinging this review one star for the following reasons. First, the toner cartridge ran out after 1,000 oages, and, yes, they were 5 percent coverage pages. When I wrote Brother to complain, they said that was normal and gave a lecture on why my toner did not behave as expected. Look, I print tons of pages each year, and this was a bad cartridge. So, no biggie, I expected customer service would do the right thing. What was I thinking? Oh, right I was confused. Even Epson replaced my half full ink ink cartridge. Bad service, bad cartridge from Brother.Next, it stays at two stars because as someone who has been involved in computers for decades, it is unacceptable to have a bad twain driver.Lastly, the print quality is just a little but grey compared to my other laser printers. I'm printing on laser paper, it should look black with new (well, empty....) toner and a new drum.Still, not a bad printer but if you don't want hassle look elsewhere.Brother could fix all this, I will update my review if that happens."," Can't recommend it owing to bad twain driver, defective oner and poor customer service",None,None
9SIA2F83946023,1EE-0004-00198,7/17/2016 7:39:12 AM,Mahendra P.,Best Item,5, More pages for Less, NONE,,None,None
N82E16828102712,28-102-712,9/17/2013 11:51:40 AM,Keith M.,,5, Perfect item for office. Scan and copies multiple sheets with great quality., None other than larger blank paper tray would be nice.,,None,None
9SIA2F823C2780,28-006-814,6/22/2016 8:39:35 AM,Anonymous,Nice Printer,5, Price is very good. Toner cost compared to some others isn't bad.Duplex function works good., Front feed function works well but is a little clunky. Tray capacity could be bigger.If you are a business that prints a lot at once you might want to get the extra capacity tray.," Have been using in our parts store now for about 6 months and have had no problems so far.Have it networked thru our LAN. Print around 150-200 pages a day.Use toner saver setting and the cartridges last about where they should,and are still very legible.",None,None
9SIA91J4687383,28-006-545,1/22/2016 1:23:53 PM,Deborrah V.,Nice Printers!,5, -We print about 30k pages a month with this and it works like a beast! Good printer if you need to print a lot for your office., -None so far,,None,None
9SIA91J4687383,28-006-545,5/13/2014 1:08:59 PM,Adam W.,Super fast,5, Super fast printer !, Few times I had some issues with printing when printer got into sleep mode - had to reboot the printer,,None,None
9SIA0AJ2NC8002,28-006-550,12/5/2013 11:04:46 AM,Jonathan N.,Poor quality,1," Good price for the print speed, memory and processor", Too much packaging- 20 minutes to set-up when it should take 5 minutesPoor quality - returned as defective when it wouldn't feed paper from either tray.Demo toner cartridge feels like it has virtually no toner in it," I purchased this to replace a HP Laserjet 1200 that had worked for 15 years and was very disappointed. The specifications are great, but the packaging was crazy as it took over 20 minutes to simply hook up to USB - and then it turns out it was DOA as both the stack tray and manual feed would pull paper! I ended up buying a Brother 2270DW for $30 less and had it installed and running in under 5 minutes. And shipping for DOA return was almost $50-avoid it!",1,2
9SIA0AJ2NC8002,28-006-550,10/24/2013 9:04:39 AM,BRIAN F.,"Big printer, small price",5, This seems to be the Lexmark replacement for the 260/360/460 series of printers. I bought an MS610dn as an upgrade to the very good E462dtn last fall and it has been a horse. The MS310d is best suited for a single user with heavy printing needs - specifically our accounting department people - and when they went on sale I bought two. The performance is excellent and the consumables costs are reasonable.," Not a con as much as a feature not paid for - the network interface available on some models. I don't use peer-to-peer print sharing, it's not worth the costly management overhead, so this is a standalone printer for my network."," I always worry when a new line replaces a known, good, old line of printers. HP has been going downhill for a decade. I'm relieved Lexmark is not cheapening their product line, and in this case ""new"" means ""GOOD.""",1,1
9SIA0AJ5951726,28-142-047,10/26/2014 6:59:37 AM,Benjamin M.,"Worked well, then broke",2," It makes decent quality copies, and is moderately fast in doing so."," Within a month of owning, it started jamming 1 in 10 copies, then 2 in 10, then 5 in 10, then 9 in 10.  There were no obstructions or obvious defects in the mechanism, but it simply jams 9 in 10 pages.  (We tried the obvious, cleaning the rollers, changing paper type, etc).", I was brave enough to try again with a 2nd unit of the EXACT same.  Maybe this one will work better.,None,None
9SIA0AJ5951726,28-142-047,3/20/2014 10:03:37 AM,Philippe G.,"Good Printer, Specs misleading",3," Good Printer, fast, dependable"," Specs claim ""Scan to Network"" - does NOT scan to network server. The enclosed documentation say scan to network is model D1370 only"," I bought this unit to replace a Canon d1180. The key spec I need is the ability to scan to a network server (SMB). While the specs list model D1350 can scan to network, it is not true.Only the next higher model (and extra $$$) can do that.To make matter worse, neither Antonline nor Newegg would RMA the device for me.Since I require the scan to network feature, I was forced to purchase the next model higher (from another vendor). I now have several hundred dolars of printer I cannot use.I took off 2 stars since the specs from Newegg, C D W and even Canon are wrong.",None,None
9SIA0AJ43K1027,28-200-008,10/3/2011 10:18:23 AM,Nathan C.,Excellent Product,5," Very Fast, easy to connect, low profile, easy to use", No cons so far., Very well built machine. Even if using windows 7 make sure to use their software. I am using it in our office connected to wi-fi. The dell software had me up and running in no time flat.,None,None
9SIA0AJ43K1027,28-200-008,5/4/2011 7:15:40 PM,Andrew T.,Great Monochrome Printer,5, We started swapping all of our corporate B&W printers with these a few months ago.  They work great and handle heavy loads.  Toner usage is much better than the old Brother printers we had., We can't get enough of them!  Out of stock everywhere!  I need 350 more.," Expensive for B&W print only, but it holds up.  NewEgg has the best price by $50 anywhere I have found.",None,None
9SIA91N4D38582,28-107-057,2/27/2016 4:34:41 PM,Anonymous,Did not last.,2," > Quick duplex printing...at first> Access doors made paper jams easy to fix, and there were few paper jams in the first place"," > Gives ""low toner"" message and refuses to print more sheets after a set page count. The only way to reset the count and continue using a still completely usable toner cartridge is to switch out the cartridge with a new one. I ended up switching back and forth between two cartridges for several page count cycles until one actually emptied. Not a huge inconvenience, but clearly a ploy to sell more toner..."," I bought this printer thinking it was a sensible option for my needs: to print out hundreds of pages of typed notes and diagrams for dental school exams. I just needed an auto-duplex B&W laser printer that supported networking. At first it worked fine and I had no complaints, but after ~3,000 pages and 2.5 years of use, almost every page comes out crinkled with toner bands and streaks everywhere. I'm guessing the drum is shot; they are supposed to last more like 20,000 pages brand new.I will look to a different brand when I choose my next printer.",None,None
9SIA91N4D38582,28-107-057,6/6/2013 8:07:32 AM,Angela c.,Do not buy,1, None, Printer squeaks poor print quality occasional doesn't detect tray load new toner doesn't detect it high price for junk,,0,1
9SIABHV4GU0012,28-107-006,7/30/2010 3:03:17 AM,Anonymous,Hate it!,1, Prints fairly quick when it works.Network technology built-in.Web Interface to check toner and drum usage.Toners come in different page yields up to 7k pages.," Unreliable -- have already had one break, it made a grinding noise that was atrociously loud after less than 6 months of use. Very costly it requires a toner and drum. The drums are about 150 a piece and that's from online discount retailers! I've had three bad Genuine Okidata Toners. So as far as cost goes this machine really runs up the bill.This printer is one of the most finicky printers I've ever dealt with when changing toners. The LED display sometimes tells you to replace a toner even after you just replaced it! I've been unable to use three Genuine Okidata toners due to this problem."," I wouldn't have purchased this printer if I wasn't forced to, it was required per a contract.I am using it in a hotel/motel setting. I would not recommend for other small business owners unless you have a dedicated IT team. It's really a hassle to have to purchase two different consumables and training all of your employees on how to change them -- recipe for disaster.",1,2
9SIABHV4GU0012,28-107-006,4/13/2009 2:57:44 PM,Thomas D.,OKIDATA builds the best printer money can buy.,5," Reliable.  Excellent English speaking friendly knowledgeable tech support from OKI.  Great manufacturer warranty.  Built in printserver (-n models) work great with any network.  Linux friendly and still shows up on Windows networks.  In 70K pages it will save over $1000 in consumables vs. hpopular brands.  dual print trays are a savior when one printer is shared for many purposes/people.  LED instead of laser means less maintenance less moving parts less hassle.  I have never seen an okidata with a broken roller or broken feed tray.  These printers are expensive for a reason, they are the best.  You will not be let down, these printers are the cream of the crop, and they come in black for the trendy new office.  I put one into service in a salvage yard under high scrutiny and ridiculous expectations and it is performing like a champ.", Standard paper tray is small compared to the capability of the printer.  It is also so quiet that you don't know when it's done with a document from the next room., BUY IT! you will be happy later and have several more I promise...,3,4
9SIA19P4AN6291,28-415-597,8/6/2015 7:25:14 PM,Christopher D.,HP LaserJet M775F,5," Have owned the machine for about a month without any issues. Packaging was excellent; it arrived on a pallet and was easy to roll off (with supplied cardboard ramps) and set up. Virtually no assembly was required. We use the scanning, printing, faxing, and copying functions with mainly 8.5x11 and 11x17 paper. The initial setup was pretty straightforward and took me a couple of hours to get everything customized for our needs.Print and copy quality seem good enough and on par with comparable models from different manufacturers that we have throughout the company. We mostly do text and line printing (not a lot of images/graphics) in both black and white and color.", None so far.,,None,None
9SIA19P4AN6291,28-415-597,11/4/2013 7:09:02 AM,Kasandra R.,,5," Very nice setup. Not only did it install very easily into the existing network in place of an older machine, but the out of the box configuration makes it automatically work with mobile devices. It makes a gentle whirring sound when operating, which is a relief to the office staff compared to the high pitched whine of the machine it replaced . So far it has been problem-free, and I hope it stays that way."," It does by default have its cloud features enabled as well. A security-minded administrator will want to shut that off, or at least restrict access to it.",,None,None
9SIA6AU4SX4255,28-115-559,1/24/2011 3:52:24 AM,Cliff P.,Abysmal support for special media,1, Print quality is very good but not better than (much) lower priced color laser printers.," Prints too big on anything but plain paper.When printing large print jobs and using paper tray 1, it constantly stops with a feeder error after a few prints, even though nothing is wrong."," From the very first print onwards I've had nothing but problems with this printer. When printing on anything besides plain paper, the print will come out in the wrong position on the paper and, more seriously, is printed too big. The deviation is about 0.1"" (about 2.5mm) which makes the printer useless for many thing it is actually advertised for.HP support has confirmed the problem - they experienced the exact same deviation as I did when they tested it on their printers. After 3 weeks on and off the phone with HP support (and after the issue was ""elevated""), guess what their answer was? The deviation is within operation parameters and I shouldn't use the printer for things where a correct size is important. Are they serious?This is the first printer I've ever owned (and I've owned quite a lot) that doesn't print in the size I tell it to print.",2,2
9SIA6AU4SX4255,28-115-559,3/2/2010 1:41:19 PM,Anonymous,Nice Color Laser,4," Has high resolution(1200x1200)Relatively fast.  It does slow down when you print on high quality modePrinted about 2,000 full color brochures(front and back) with no problems at all"," I only get about 1,200 copies out of the cyan toner cartridge with about 25% blue coverage on my document.  Toner cartridges are 280 bones a piece.", Overall a very nice color laser,2,3
9SIA0AJ4UR2809,28-415-633,9/19/2014 10:13:09 AM,DON B.,Great Color Copies,5," Scan, Print and Faxing work great. I purchased this from my local Staples the doc feeder stopped working call HP and they shipped a new printer the next day. I love the quality of the printed doc's from this printer. The doc feeder works great for scanning or faxing.", A little noisy and it does a cleaning process at different times of the day or night it is a little freaky when it does it a night and no one is using the printer. The main paper drawer is to small it needs to be al least 500 sheets., Good buy I would recommend this product for home and small business.it does it all.,None,None
9SIA0AJ4UR2809,28-415-633,1/16/2014 6:55:48 AM,David S.,Great replacement for old ColorLazer,5," Toner lasts a long time.  ADF scanner is good quality. Fast printing, duplexing and feeding of odd sizes and stocks all good!"," Could be a little quieter, but frankly all color laser printers make some noise", Bought this to replace an old ColorLaser and could not be happier. Great features for the price.  If you have kids and they have school projects?  If you like to make your own invites and holiday cards etc. If you run a business out of your house... stop buying ink carts and get this printer!,None,None
N82E16828006529,28-006-529,7/13/2015 7:11:52 PM,Michael D.,"Great printer, painful scanner",2," Print quality is great. Scan quality is good. Easy to setup and start printing. Full Linux support for printing. Web-based configuration provides many, many options. Convenient copier and duplex works well."," Web-based configuration is painful to use. The scan ""shortcuts"" are very poorly designed and hardly useful. Remote scanning (across the network) does not work well at all. I tried all of the following: Scan profiles, scan to shared folder, scan to email, scan to FTP, SANE network scanning. The only one that works is FTP. So...I setup a shared FTP folder on my network.  I really wish I could get SANE to work from my computer, but any attempt to communicate with the scanner over the gigabit network (after installing the Lexmark drivers) results in the application hanging for about an hour."," Not as nice as the Lexmark X544dn that it is replacing. I really wish they had included a USB port for printing/scanning from thumb drive. That was one of the best features of the X544.Very disappointing that scanning is so painful. Because none of the preferred methods work, any time you want a scan outside of the default settings you have to change the defaults for that one scan job. Without this deficiency this would have been a 4-star printer (5-stars if they had kept the USB port).",2,2
N82E16828006529,28-006-529,4/13/2014 5:50:16 PM,John E.,"1 Year In, Still a Fantastic MFC",5," There are plenty of enterprise-class features that allow you to use the printer in a workgroup effectively, such as saving scanned documents via SMB, SMTP or FTP. The toner seems to last a fair amount of time, which is good given the cost of toner. Duplex is a big paper saver as well.The CX310dn is a perfect multifunction printer for a home office and I've had no problems connecting via IPP."," The web console can be a bit difficult to navigate at times - for example, creating shortcuts can be a bit weird. Scanning directly to an OS X client somehow made it only scan one page at a time (as opposed to allowing multi-page PDFs) and could only be fixed with a factory restore.", It's a purchase I've been able to use exhaustively and I'm happy to have it - the den has been more productive because of it.,1,2
N82E16828142734,28-142-734,7/15/2015 11:02:08 PM,Jason M.,Never again,2, 1. it is a laser printer2. it dose black text well.," 1. never could get the color set right.2. starter toner cartridges are limited use3. every replacement toner smears, I have replaced them all.4. loud and just junk."," This is my second Canon printer, it is no better then any other bottom of the line printer.",None,None
N82E16828142734,28-142-734,3/7/2015 8:06:43 AM,Virgil W.,Canon Color Laser Printer,5, Great Deal.. Works great, None so far, I got a great deal on this laser printer..thanks,None,None
9SIA8H540G1641,14S-002R-000T2,12/2/2016 4:00:30 PM,adam r.,Brother HL-L2380DW,5, - Easy to set up- Network printing works with Ubuntu/Linux (brother has drivers available on website)- Network Scanning works with Ubuntu/Linux- Google Cloud Print for Chrome and sharing printer- Wireless, - none so far, I just now received this. I timed myself:  it took 9 minutes to have it out of the box and on my desk printing. So far I am really liking this printer. Found the drivers for linux scanning/printing and installation was a snap.,None,None
9SIA8H540G1641,14S-002R-000T2,10/30/2016 12:30:43 PM,Dmitri S.,Just as new!,5," The item came just as a new one - with all packaging wrap, film, cartons. No scratches or signs of wear on item surface. Totally like new. Functionality is also top-notch for that price. Everything is working as it should. I tried to find any reasons why it was refurbished and could not. Maybe just the amount of toner. I'm impressed that the software is working perfectly and so well thought out. Same for device screen menus."," My only wish would be that it supported 5GHz WiFi band as well. It only supports 2.4GHz.  This is a limitation of the device itself, not because it's refurbished."," I wonder if that would be attractive at 109. I couldn't resist at 79 and bought it. Another thought: why they at Newegg put an E before the model name? The box, manuals and the label on the unit - all say it's HL-L2380DW, not EHL-L2380DW. Maybe they want it be harder to find?",None,None
9SIA2F823C2974,28-006-538,11/8/2013 2:19:11 PM,Adam S.,won't print magenta,1," Doesn't take up much space, fast."," Unpacked it today, set it up, printed a demo page. Looked like I was wearing emerald coloured glasses.Set it up in CUPS, printed a test page. the colour gamut had no reds.Printed a 'device statistics report' which includes supply info. The magenta bar graph is all white, despite showing 100% full."," Upgraded firmware, started up 'Live chat', sat there for half an hour w/ no one responding. Called up their phone support line. Get told that due to emergency conditions, they cannot take my call right now. Maybe they got stuck in the typhoon in the Philippines.Pretty sure the printer itself has no such excuse.",None,None
9SIA2F823C2974,28-006-538,10/28/2013 12:55:22 PM,David R.,Does the job.,4, Prints in colorSeems quicker than our older C544Nice color LCD displayGood web interface with lots of capabilitiesToner Rewards ProgramGood bang for your buck especially since I got it on sale.  :), Noisy fan on my unit., The fan has a loud growling sound when it's on but since we don't print that much color it's not that big of a problem for me and I set the power management to sleep quickly so it's never on that long.  It's probably just my unit since I've never heard a fan that sounds like that.  I will look into replacing it in the future.,None,None
N82E16828006537,28-006-537,3/28/2014 7:08:59 AM,John C.,Nice printer for the price,4, Price was unbelievably low for a color laser with duplex capability.  Lexmark is a good brand.  Print quality is very good.  Setup was very simple if just hooking it up to a single PC via USB., Replacement toner cartridges are a expensive for this unit.  Maybe that's why the price of the printer was so low.  I would have given this printer 5 eggs instead of 4 if the replacement toner cartridges were more reasonably priced.,,1,1
N82E16828006537,28-006-537,2/16/2014 9:47:21 AM,Henry I.,Nice and Quiet,4," System was heavy and felt very sturdy. Print quality was on par with other laser printers for both black and color. Printer was pretty quiet compared to the last HP Laser Jet, which lasted almost 20 years! I hope to get the same run out of this printer."," Physical setup was a breeze except for the network portion of it. The navigation buttons and screen do not have an option to manual set the IP address for the unit. This made things difficult because we have DHCP turned off on the network and we have a specific range to use for printers. We decided to use the cd and run the installation and it uses an auto discovery based on MAC/printer name. Once found, installed and configured ok after that. This is why the 1 egg deduction for the printer.",,None,None
9SIA91J43P0494,28-113-972,10/23/2016 4:50:02 AM,Anna K.,Great product - fairly easy installation - but needed USB cable not provided,5, prints fast and the wireless connection worked great with the iPad.  Dual side printing is nice to save the paper," Tricky to get the iMac to connect wirelessly after having to use the USB.  After the initial setup had to disconnect the USB, remove and reinstall the driver in settings.  The iMac found the printer wirelessly and all was well after that",,None,None
